popularity,original_title,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres
2.614499,Point Break,Ericson Core,114,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,505,5.5,2015,96599957.4960187,123021159.990689,Action
2.614499,Point Break,Ericson Core,114,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,505,5.5,2015,96599957.4960187,123021159.990689,Crime
2.614499,Point Break,Ericson Core,114,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,505,5.5,2015,96599957.4960187,123021159.990689,Thriller
2.584264,Burnt,John Wells,100,Double Feature Films|PeaPie Films|3 Arts Entertainment,631,6.3,2015,18399991.9040035,33678188.7415969,Drama
2.578919,Self/less,Tarsem Singh,116,Endgame Entertainment|Ram Bergman Productions,719,6.2,2015,23919989.4752046,28081355.5642035,Science Fiction
2.578919,Self/less,Tarsem Singh,116,Endgame Entertainment|Ram Bergman Productions,719,6.2,2015,23919989.4752046,28081355.5642035,Mystery
2.578919,Self/less,Tarsem Singh,116,Endgame Entertainment|Ram Bergman Productions,719,6.2,2015,23919989.4752046,28081355.5642035,Thriller
2.575711,Mortdecai,David Koepp,106,Lionsgate|Mad Chance|OddLot Entertainment|Huayi Brothers Media,696,5.3,2015,55199975.7120106,27985062.8865723,Comedy
2.575711,Mortdecai,David Koepp,106,Lionsgate|Mad Chance|OddLot Entertainment|Huayi Brothers Media,696,5.3,2015,55199975.7120106,27985062.8865723,Adventure
2.557859,The Danish Girl,Tom Hooper,120,Pretty Pictures|Working Title Films|Art̩mis Productions|Le Tax Shelter du Gouvernement F̩d̩ral de Belgique|Taxshelter. be,867,7.3,2015,13799993.9280026,59056175.1752829,Drama
2.550747,Blackhat,Michael Mann,133,Universal Pictures|Forward Pass|Legendary Pictures,584,5.0,2015,64399971.6640124,16332697.613613,Mystery
2.550747,Blackhat,Michael Mann,133,Universal Pictures|Forward Pass|Legendary Pictures,584,5.0,2015,64399971.6640124,16332697.613613,Crime
2.550747,Blackhat,Michael Mann,133,Universal Pictures|Forward Pass|Legendary Pictures,584,5.0,2015,64399971.6640124,16332697.613613,Action
2.550747,Blackhat,Michael Mann,133,Universal Pictures|Forward Pass|Legendary Pictures,584,5.0,2015,64399971.6640124,16332697.613613,Thriller
2.550747,Blackhat,Michael Mann,133,Universal Pictures|Forward Pass|Legendary Pictures,584,5.0,2015,64399971.6640124,16332697.613613,Drama
2.487849,Sicario,Denis Villeneuve,121,Lionsgate|Thunder Road Pictures|Black Label Media,1479,7.1,2015,27599987.8560053,77303716.7063646,Action
2.487849,Sicario,Denis Villeneuve,121,Lionsgate|Thunder Road Pictures|Black Label Media,1479,7.1,2015,27599987.8560053,77303716.7063646,Crime
2.487849,Sicario,Denis Villeneuve,121,Lionsgate|Thunder Road Pictures|Black Label Media,1479,7.1,2015,27599987.8560053,77303716.7063646,Drama
2.487849,Sicario,Denis Villeneuve,121,Lionsgate|Thunder Road Pictures|Black Label Media,1479,7.1,2015,27599987.8560053,77303716.7063646,Mystery
2.487849,Sicario,Denis Villeneuve,121,Lionsgate|Thunder Road Pictures|Black Label Media,1479,7.1,2015,27599987.8560053,77303716.7063646,Thriller
2.487042,Fantastic Four,Josh Trank,100,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),1565,4.4,2015,110399952.34402,154539320.322699,Action
2.487042,Fantastic Four,Josh Trank,100,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),1565,4.4,2015,110399952.34402,154539320.322699,Adventure
2.487042,Fantastic Four,Josh Trank,100,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),1565,4.4,2015,110399952.34402,154539320.322699,Science Fiction
2.46449,The Witch,Robert Eggers,92,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,700,5.8,2015,3219998.58320062,37190013.0363942,Mystery
2.46449,The Witch,Robert Eggers,92,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,700,5.8,2015,3219998.58320062,37190013.0363942,Horror
2.404473,Spy,Paul Feig,120,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,1840,6.9,2015,59799973.6880115,216812826.082356,Action
2.404473,Spy,Paul Feig,120,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,1840,6.9,2015,59799973.6880115,216812826.082356,Comedy
2.404473,Spy,Paul Feig,120,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,1840,6.9,2015,59799973.6880115,216812826.082356,Crime
2.395366,Focus,Glenn Ficarra|John Requa,105,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,1831,6.7,2015,46091979.7195289,141645863.63582,Romance
2.395366,Focus,Glenn Ficarra|John Requa,105,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,1831,6.7,2015,46091979.7195289,141645863.63582,Comedy
2.395366,Focus,Glenn Ficarra|John Requa,105,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,1831,6.7,2015,46091979.7195289,141645863.63582,Crime
2.395366,Focus,Glenn Ficarra|John Requa,105,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,1831,6.7,2015,46091979.7195289,141645863.63582,Drama
2.354654,Hitman: Agent 47,Aleksander Bach,96,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,820,5.5,2015,32199985.8320062,75759810.1856835,Action
2.354654,Hitman: Agent 47,Aleksander Bach,96,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,820,5.5,2015,32199985.8320062,75759810.1856835,Crime
2.354654,Hitman: Agent 47,Aleksander Bach,96,Twentieth Century Fox Film Corporation|Fox International Productions|Infinite Frameworks Studios|TSG Entertainment,820,5.5,2015,32199985.8320062,75759810.1856835,Thriller
2.345821,In the Heart of the Sea,Ron Howard,122,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,805,6.4,2015,91999959.5200178,86315059.3813738,Thriller
2.345821,In the Heart of the Sea,Ron Howard,122,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,805,6.4,2015,91999959.5200178,86315059.3813738,Drama
2.345821,In the Heart of the Sea,Ron Howard,122,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,805,6.4,2015,91999959.5200178,86315059.3813738,Adventure
2.345821,In the Heart of the Sea,Ron Howard,122,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,805,6.4,2015,91999959.5200178,86315059.3813738,Action
2.345821,In the Heart of the Sea,Ron Howard,122,Imagine Entertainment|Spring Creek Productions|Warner Bros.|Roth Films|K. JAM Media,805,6.4,2015,91999959.5200178,86315059.3813738,History
2.331636,Survivor,James McTeigue,96,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,280,5.4,2015,18399991.9040035,0.0,Crime
2.331636,Survivor,James McTeigue,96,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,280,5.4,2015,18399991.9040035,0.0,Thriller
2.331636,Survivor,James McTeigue,96,Nu Image Films|Winkler Films|Millennium Films|Survivor Productions,280,5.4,2015,18399991.9040035,0.0,Action
2.331567,Creed,Ryan Coogler,133,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Chartoff-Winkler Productions,1171,7.3,2015,32199985.8320062,126900665.803707,Drama
2.31767,Trainwreck,Judd Apatow,125,Universal Pictures|Fuji Television Network|Dentsu|Apatow Productions,849,6.1,2015,32199985.8320062,129532072.565888,Comedy
2.29573,Eye in the Sky,Gavin Hood,102,Entertainment One|Moonlighting Films|Raindog Films,265,7.2,2015,11959994.7376023,30220316.9030605,Drama
2.29573,Eye in the Sky,Gavin Hood,102,Entertainment One|Moonlighting Films|Raindog Films,265,7.2,2015,11959994.7376023,30220316.9030605,Thriller
2.29573,Eye in the Sky,Gavin Hood,102,Entertainment One|Moonlighting Films|Raindog Films,265,7.2,2015,11959994.7376023,30220316.9030605,War
2.28135,Legend,Brian Helgeland,131,Working Title Films|Cross Creek Pictures|Anton Capital Entertainment (ACE),619,6.7,2015,22999989.8800044,39535137.0845396,Crime
2.28135,Legend,Brian Helgeland,131,Working Title Films|Cross Creek Pictures|Anton Capital Entertainment (ACE),619,6.7,2015,22999989.8800044,39535137.0845396,Thriller
2.272044,Beyond the Reach,Jean-Baptiste L̩onetti,95,Furthur Films,81,5.5,2015,0.0,42223.3814217121,Thriller
2.234573,Pan,Joe Wright,111,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,586,5.9,2015,137999939.280026,118117202.42843,Adventure
2.234573,Pan,Joe Wright,111,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,586,5.9,2015,137999939.280026,118117202.42843,Family
2.234573,Pan,Joe Wright,111,Warner Bros.|Moving Picture Company (MPC)|Berlanti Productions|RatPac-Dune Entertainment,586,5.9,2015,137999939.280026,118117202.42843,Fantasy
2.165433,Mythica: The Darkspore,Anne K. Black,108,Arrowstorm Entertainment,27,5.1,2015,0.0,0.0,Action
2.165433,Mythica: The Darkspore,Anne K. Black,108,Arrowstorm Entertainment,27,5.1,2015,0.0,0.0,Adventure
2.165433,Mythica: The Darkspore,Anne K. Black,108,Arrowstorm Entertainment,27,5.1,2015,0.0,0.0,Fantasy
2.141506,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,105,Indian Paintbrush,569,7.7,2015,0.0,0.0,Comedy
2.141506,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,105,Indian Paintbrush,569,7.7,2015,0.0,0.0,Drama
2.140199,The Peanuts Movie,Steve Martino,88,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,414,6.4,2015,91079959.9248176,226534364.284879,Adventure
2.140199,The Peanuts Movie,Steve Martino,88,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,414,6.4,2015,91079959.9248176,226534364.284879,Animation
2.140199,The Peanuts Movie,Steve Martino,88,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,414,6.4,2015,91079959.9248176,226534364.284879,Comedy
2.140199,The Peanuts Movie,Steve Martino,88,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,414,6.4,2015,91079959.9248176,226534364.284879,Family
2.121884,Concussion,Peter Landesman,123,Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company,500,6.9,2015,32199985.8320062,44733666.5571867,Drama
2.096273,The Night Before,Jonathan Levine,100,Sony Pictures|Point Grey Pictures|Good Universe,363,6.1,2015,22999989.8800044,48204295.1101101,Comedy
2.080935,Knock Knock,Eli Roth,99,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,473,4.8,2015,2299998.98800044,4796917.44935632,Drama
2.080935,Knock Knock,Eli Roth,99,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,473,4.8,2015,2299998.98800044,4796917.44935632,Horror
2.080935,Knock Knock,Eli Roth,99,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,473,4.8,2015,2299998.98800044,4796917.44935632,Thriller
2.070708,The Longest Ride,"George Tillman, Jr.",128,Fox 2000 Pictures|Temple Hill Entertainment,711,7.3,2015,31279986.236806,57972193.012235,Romance
2.070708,The Longest Ride,"George Tillman, Jr.",128,Fox 2000 Pictures|Temple Hill Entertainment,711,7.3,2015,31279986.236806,57972193.012235,Drama
2.060162,Hotel Transylvania 2,Genndy Tartakovsky,89,Columbia Pictures|Sony Pictures Animation,919,6.8,2015,73599967.6160142,428888671.768984,Animation
2.060162,Hotel Transylvania 2,Genndy Tartakovsky,89,Columbia Pictures|Sony Pictures Animation,919,6.8,2015,73599967.6160142,428888671.768984,Comedy
2.060162,Hotel Transylvania 2,Genndy Tartakovsky,89,Columbia Pictures|Sony Pictures Animation,919,6.8,2015,73599967.6160142,428888671.768984,Family
2.055572,Love the Coopers,Jessie Nelson,107,Imagine Entertainment|Groundswell Productions|CBS Films,111,5.3,2015,15639993.118403,22079990.2848042,Family
2.055572,Love the Coopers,Jessie Nelson,107,Imagine Entertainment|Groundswell Productions|CBS Films,111,5.3,2015,15639993.118403,22079990.2848042,Comedy
2.049886,The Walk,Robert Zemeckis,123,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,706,6.8,2015,32199985.8320062,56287361.8735607,Adventure
2.049886,The Walk,Robert Zemeckis,123,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,706,6.8,2015,32199985.8320062,56287361.8735607,Drama
2.049886,The Walk,Robert Zemeckis,123,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,706,6.8,2015,32199985.8320062,56287361.8735607,Thriller
2.026651,Tracers,Daniel Benmayor,94,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,326,5.9,2015,10119995.5472019,1714249.04573042,Action
2.026651,Tracers,Daniel Benmayor,94,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,326,5.9,2015,10119995.5472019,1714249.04573042,Crime
2.026651,Tracers,Daniel Benmayor,94,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,326,5.9,2015,10119995.5472019,1714249.04573042,Drama
2.000338,Vacation,John Francis Daley|Jonathan M. Goldstein,99,New Line Cinema|BenderSpink|David Dobkin Productions,846,6.1,2015,28519987.4512055,96033410.7052992,Adventure
2.000338,Vacation,John Francis Daley|Jonathan M. Goldstein,99,New Line Cinema|BenderSpink|David Dobkin Productions,846,6.1,2015,28519987.4512055,96033410.7052992,Comedy
1.984529,Poltergeist,Gil Kenan,93,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment,589,5.0,2015,32199985.8320062,87802915.846717,Horror
1.984529,Poltergeist,Gil Kenan,93,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment,589,5.0,2015,32199985.8320062,87802915.846717,Thriller
1.980039,Maggie,Henry Hobson,95,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films,384,5.1,2015,3679998.38080071,172142.964257095,Horror
1.959765,Equals,Drake Doremus,101,Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment,135,5.6,2015,0.0,1839999.19040035,Drama
1.959765,Equals,Drake Doremus,101,Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment,135,5.6,2015,0.0,1839999.19040035,Romance
1.959765,Equals,Drake Doremus,101,Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment,135,5.6,2015,0.0,1839999.19040035,Science Fiction
1.95632,Child 44,Daniel Espinosa,137,Summit Entertainment|Scott Free Productions|Worldview Entertainment,341,5.9,2015,45999979.7600089,3058382.2543118,Crime
1.95632,Child 44,Daniel Espinosa,137,Summit Entertainment|Scott Free Productions|Worldview Entertainment,341,5.9,2015,45999979.7600089,3058382.2543118,Thriller
1.926739,The Gift,Joel Edgerton,108,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films,631,6.6,2015,4599997.97600089,54260336.8854517,Thriller
1.926739,The Gift,Joel Edgerton,108,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films,631,6.6,2015,4599997.97600089,54260336.8854517,Mystery
1.904898,Daddy's Home,Sean Anders,96,Paramount Pictures|Gary Sanchez Productions|Good Universe|Red Granite Pictures,568,5.7,2015,45999979.7600089,221131463.342156,Comedy
1.876037,Mythica: The Necromancer,A. Todd Smith,0,Arrowstorm Entertainment|Camera 40 Productions|Bellpond Films,11,5.4,2015,0.0,0.0,Fantasy
1.876037,Mythica: The Necromancer,A. Todd Smith,0,Arrowstorm Entertainment|Camera 40 Productions|Bellpond Films,11,5.4,2015,0.0,0.0,Action
1.876037,Mythica: The Necromancer,A. Todd Smith,0,Arrowstorm Entertainment|Camera 40 Productions|Bellpond Films,11,5.4,2015,0.0,0.0,Adventure
1.872696,Vice,Brian A Miller,96,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,181,4.1,2015,9199995.95200178,0.0,Thriller
1.872696,Vice,Brian A Miller,96,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,181,4.1,2015,9199995.95200178,0.0,Science Fiction
1.872696,Vice,Brian A Miller,96,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,181,4.1,2015,9199995.95200178,0.0,Action
1.872696,Vice,Brian A Miller,96,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,181,4.1,2015,9199995.95200178,0.0,Adventure
1.865007,The Little Prince,Mark Osborne,92,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films,423,7.5,2015,58879974.0928114,89765510.5031753,Adventure
1.865007,The Little Prince,Mark Osborne,92,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films,423,7.5,2015,58879974.0928114,89765510.5031753,Animation
1.865007,The Little Prince,Mark Osborne,92,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films,423,7.5,2015,58879974.0928114,89765510.5031753,Fantasy
1.841779,Alvin and the Chipmunks: The Road Chip,Walt Becker,92,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,278,5.7,2015,0.0,215055014.135793,Adventure
1.841779,Alvin and the Chipmunks: The Road Chip,Walt Becker,92,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,278,5.7,2015,0.0,215055014.135793,Animation
1.841779,Alvin and the Chipmunks: The Road Chip,Walt Becker,92,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,278,5.7,2015,0.0,215055014.135793,Comedy
1.841779,Alvin and the Chipmunks: The Road Chip,Walt Becker,92,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,278,5.7,2015,0.0,215055014.135793,Family
1.82313,The Dressmaker,Jocelyn Moorhouse,118,Amazon Studios|Film Art Media|Apollo Media,197,6.9,2015,10975595.1707381,16872792.5759712,Drama
1.758618,The DUFF,Ari Sandel,100,Wonderland Sound and Vision|CBS Films|Vast Entertainment,753,6.8,2015,7819996.55920151,40046325.6596167,Romance
1.758618,The DUFF,Ari Sandel,100,Wonderland Sound and Vision|CBS Films|Vast Entertainment,753,6.8,2015,7819996.55920151,40046325.6596167,Comedy
